DATE,FOREX,GO,FO CNY,FO,GO_FO spread
Apr-07-2019,6.7448,629,2838,420.7685921,208.2314079
Apr-08-2019,6.7448,637,2826,418.9894437,218.0105563
Apr-09-2019,6.7448,635.75,2854,423.1407899,212.6092101
Apr-10-2019,6.7448,640,2804,415.7276717,224.2723283
Apr-11-2019,6.7448,642.25,2816,417.5068201,224.7431799
Apr-12-2019,6.7924,642.75,2823,415.6115659,227.1384341
Apr-13-2019,6.7738,642.75,2823,416.7527828,225.9972172
Apr-14-2019,6.7603,642.75,2823,417.5850184,225.1649816
Apr-15-2019,6.7722,638.75,2823,416.8512448,221.8987552
Apr-16-2019,6.7731,640.25,2801,413.5477108,226.7022892
Apr-17-2019,6.7731,643.25,2803,413.8429966,229.4070034
Apr-18-2019,6.7667,643.25,2772,409.6531544,233.5968456
Apr-19-2019,6.7585,643.25,2720,402.4561663,240.7938337
Apr-20-2019,6.7207,643.25,2720,404.7197465,238.5302535
Apr-21-2019,6.7223,643.25,2720,404.6234176,238.6265824
Apr-22-2019,6.7142,656.5,2862,426.2607608,230.2392392
Apr-23-2019,6.7142,656.75,2856,425.3671323,231.3828677
Apr-24-2019,6.6894,653.75,2852,426.3461596,227.4038404
Apr-25-2019,6.7002,655,2927,436.8526313,218.1473687
Apr-26-2019,6.6872,632,2915,435.9074052,196.0925948
Apr-27-2019,6.6937,632,2915,435.4841119,196.5158881
Apr-28-2019,6.7064,632,2915,434.6594298,197.3405702
Apr-29-2019,6.7064,638,2851,425.1163068,212.8836932
Apr-30-2019,6.7071,643.75,2851,425.0719387,218.6780613
May-01-2019,6.7074,642,2851,425.0529266,216.9470734
May-02-2019,6.7115,634.5,2851,424.7932653,209.7067347
May-03-2019,6.7151,643,2851,424.5655314,218.4344686
May-04-2019,6.7216,643,2851,424.1549631,218.8450369
May-05-2019,6.7216,643,2851,424.1549631,218.8450369
May-06-2019,6.7264,637.5,2723,404.8227878,232.6772122
May-07-2019,6.7086,632,2778,414.0953403,217.9046597
May-08-2019,6.707,637,2745,409.2738929,227.7261071
May-09-2019,6.7229,629.75,2785,414.2557527,215.4942473
May-10-2019,6.7135,635.75,2797,416.6232219,219.1267781
May-11-2019,6.7135,635.75,2797,416.6232219,219.1267781
May-12-2019,6.713,635.75,2797,416.6542529,219.0957471
May-13-2019,6.7119,637.75,2795,416.4245594,221.3254406
May-14-2019,6.6945,636.5,2847,425.274479,211.225521
May-15-2019,6.6984,647.25,2783,415.4723516,231.7776484
May-16-2019,6.7181,658,2810,418.2730236,239.7269764
May-17-2019,6.7181,651.5,2852,424.5247912,226.9752088
May-18-2019,6.7094,651.5,2852,425.0752675,226.4247325
May-19-2019,6.7157,651.5,2852,424.6765043,226.8234957
May-20-2019,6.7271,648.5,2909,432.4300219,216.0699781
May-21-2019,6.739,644.25,2850,422.9114112,221.3385888
May-22-2019,6.7121,633.75,2828,421.3286453,212.4213547
May-23-2019,6.7121,609,2777,413.7304271,195.2695729
May-24-2019,6.7115,606,2675,398.5696193,207.4303807
May-25-2019,6.7233,606,2675,397.8700936,208.1299064
May-26-2019,6.7114,606,2675,398.575558,207.424442
May-27-2019,6.7174,620.5,2690,400.452556,220.047444
May-28-2019,6.7179,619.25,2688,400.1250391,219.1249609
May-29-2019,6.7179,608.5,2698,401.6135995,206.8864005
May-30-2019,6.7164,600.5,2698,401.7032934,198.7967066
May-31-2019,6.7118,580.25,2641,393.4860991,186.7639009
Jun-01-2019,6.716,580.25,2641,393.2400238,187.0099762
Jun-02-2019,6.7195,580.25,2641,393.0351961,187.2148039
Jun-03-2019,6.7042,566,2509,374.2430118,191.7569882
Jun-04-2019,6.7042,565.5,2504,373.4972107,192.0027893
Jun-05-2019,6.7087,548.25,2508,373.8429204,174.4070796
Jun-06-2019,6.7122,548.5,2478,369.1785108,179.3214892
Jun-07-2019,6.6882,565.25,2478,370.5032744,194.7467256
Jun-08-2019,6.7091,565.25,2478,369.349093,195.900907
Jun-09-2019,6.7044,565.25,2478,369.6080186,195.6419814
Jun-10-2019,6.7044,567,2544,379.4523,187.5477
Jun-11-2019,6.7092,565.5,2564,382.1618077,183.3381923
Jun-12-2019,6.7259,556.5,2550,379.1314174,177.3685826
Jun-13-2019,6.7219,562.5,2461,366.116723,196.383277
Jun-14-2019,6.7431,567.75,2445,362.5928727,205.1571273
Jun-15-2019,6.7297,567.75,2445,363.314858,204.435142
Jun-16-2019,6.7297,567.75,2445,363.314858,204.435142
Jun-17-2019,6.7336,562.5,2453,364.2925033,198.2074967
Jun-18-2019,6.7348,567.5,2427,360.3670488,207.1329512
Jun-19-2019,6.735,565,2427,360.3563474,204.6436526
Jun-20-2019,6.7347,584,2483,368.6875436,215.3124564
Jun-21-2019,6.7346,591.5,2561,380.2749978,211.2250022
Jun-22-2019,6.7346,591.5,2561,380.2749978,211.2250022
Jun-23-2019,6.7646,591.5,2561,378.5885344,212.9114656
Jun-24-2019,6.7769,585,2602,383.9513642,201.0486358
Jun-25-2019,6.783,594.25,2606,384.1957836,210.0542164
Jun-26-2019,6.8275,603.75,2634,385.7927499,217.9572501
Jun-27-2019,6.8241,599.5,2695,394.9238727,204.5761273
Jun-28-2019,6.8241,600.5,2727,399.6131358,200.8868642
Jun-29-2019,6.8783,600.5,2727,396.4642426,204.0357574
Jun-30-2019,6.8759,600.5,2727,396.6026266,203.8973734
Jul-01-2019,6.8762,596.25,2837,412.582531,183.667469
Jul-02-2019,6.8838,582.75,2768,402.1034894,180.6465106
Jul-03-2019,6.9186,579.75,2768,400.0809412,179.6690588
Jul-04-2019,6.9186,580.75,2721,393.2876594,187.4623406
Jul-05-2019,6.9123,582.5,2779,402.0369486,180.4630514
Jul-06-2019,6.9023,582.5,2779,402.6194167,179.8805833
Jul-07-2019,6.9064,582.5,2779,402.3804008,180.1195992
Jul-08-2019,6.9105,586,2859,413.7182548,172.2817452
Jul-09-2019,6.9002,583,2848,412.7416597,170.2583403
Jul-10-2019,6.9002,601.25,2858,414.190893,187.059107
Jul-11-2019,6.8981,611,3017,437.3668112,173.6331888
Jul-12-2019,6.9102,607.75,3066,443.6919337,164.0580663
Jul-13-2019,6.9143,607.75,3066,443.4288359,164.3211641
Jul-14-2019,6.9019,607.75,3066,444.2255031,163.5244969
Jul-15-2019,6.9051,603.5,3001,434.6063055,168.8936945
Jul-16-2019,6.9051,602.75,2956,428.0893832,174.6606168
Jul-17-2019,6.9038,585.5,2832,410.2088705,175.2911295
Jul-18-2019,6.9083,571.25,2822,408.4941302,162.7558698
Jul-19-2019,6.9091,577.75,2819,408.012621,169.737379
Jul-20-2019,6.9099,577.75,2819,407.965383,169.784617
Jul-21-2019,6.9098,577.75,2819,407.9712872,169.7787128
Jul-22-2019,6.9098,587,2824,408.6948971,178.3051029
Jul-23-2019,6.931,587.25,2778,400.8079642,186.4420358
Jul-24-2019,6.9114,594.75,2773,401.2211708,193.5288292
Jul-25-2019,6.9179,590.5,2770,400.4105292,190.0894708
Jul-26-2019,6.9217,586,2801,404.6693731,181.3306269
Jul-27-2019,6.9254,586,2801,404.4531724,181.5468276
Jul-28-2019,6.9254,586,2801,404.4531724,181.5468276
Jul-29-2019,6.9258,589,2826,408.0395045,180.9604955
Jul-30-2019,6.9033,594.25,2864,414.8740457,179.3759543
Jul-31-2019,6.9036,603.75,2896,419.4912799,184.2587201
Aug-01-2019,6.8519,588,2919,426.0132226,161.9867774
Aug-02-2019,6.8699,579.5,2830,411.9419497,167.5580503
Aug-03-2019,6.8699,579.5,2830,411.9419497,167.5580503
Aug-04-2019,6.877,579.5,2830,411.5166497,167.9833503
Aug-05-2019,6.8798,566.75,2801,407.1339283,159.6160717
Aug-06-2019,6.8801,561.25,2736,397.6686385,163.5813615
Aug-07-2019,6.8771,536.25,2653,385.773073,150.476927
Aug-08-2019,6.8668,544.5,2538,369.6044737,174.8955263
Aug-09-2019,6.8668,556.5,2479,361.0124075,195.4875925
Aug-10-2019,6.8731,556.5,2479,360.6814974,195.8185026
Aug-11-2019,6.8812,556.5,2479,360.2569319,196.2430681
Aug-12-2019,6.8716,557,2491,362.5065487,194.4934513
Aug-13-2019,6.8936,576,2512,364.3959615,211.6040385
Aug-14-2019,6.8936,561,2609,378.4669839,182.5330161
Aug-15-2019,6.8818,560,2617,380.2784155,179.7215845
Aug-16-2019,6.8892,559.5,2613,379.2893224,180.2106776
Aug-17-2019,6.8732,559.5,2613,380.1722633,179.3277367
Aug-18-2019,6.8702,559.5,2613,380.3382725,179.1617275
Aug-19-2019,6.8808,561,2623,381.2056738,179.7943262
Aug-20-2019,6.8808,563.5,2647,384.6936403,178.8063597
Aug-21-2019,6.8779,572,2595,377.2953954,194.7046046
Aug-22-2019,6.8763,565,2605,378.8374562,186.1625438
Aug-23-2019,6.8737,556,2610,379.708163,176.291837
Aug-24-2019,6.8801,556,2610,379.3549512,176.6450488
Aug-25-2019,6.8819,556,2610,379.2557288,176.7442712
Aug-26-2019,6.8819,558,2598,377.5120243,180.4879757
Aug-27-2019,6.8811,553.5,2622,381.0437285,172.4562715
Aug-28-2019,6.8793,569.5,2619,380.7073394,188.7926606
Aug-29-2019,6.8725,571.75,2615,380.5020007,191.2479993
Aug-30-2019,6.8726,561,2607,379.3324215,181.6675785
Aug-31-2019,6.8792,561,2607,378.9684847,182.0315153
Sep-01-2019,6.8792,561,2607,378.9684847,182.0315153
Sep-02-2019,6.8934,555.5,2598,376.8822352,178.6177648
Sep-03-2019,6.8845,551,2617,380.1292759,170.8707241
Sep-04-2019,6.8844,574,2597,377.2296787,196.7703213
Sep-05-2019,6.8987,586.25,2611,378.4771044,207.7728956
Sep-06-2019,6.9402,575.5,2595,373.9085329,201.5914671
Sep-07-2019,6.9402,575.5,2595,373.9085329,201.5914671
Sep-08-2019,7.0508,575.5,2595,368.0433426,207.4566574
Sep-09-2019,7.0265,592.25,2591,368.7468868,223.5031132
Sep-10-2019,7.0601,600.75,2591,366.991969,233.758031
Sep-11-2019,7.0453,589.5,2539,360.3820987,229.1179013
Sep-12-2019,7.0624,589.5,2535,358.9431355,230.5568645
Sep-13-2019,7.0624,577,2535,358.9431355,218.0568645
Sep-14-2019,7.0582,577,2535,359.1567255,217.8432745
Sep-15-2019,7.0435,577,2535,359.9062966,217.0937034
Sep-16-2019,7.0245,637.25,2713,386.2196598,251.0303402
Sep-17-2019,7.034,615.75,2756,391.8112027,223.9387973
Sep-18-2019,7.0429,606.25,2608,370.3020063,235.9479937
Sep-19-2019,7.0429,610.75,2742,389.3282597,221.4217403
Sep-20-2019,7.0508,612.75,2731,387.331934,225.418066
Sep-21-2019,7.0606,612.75,2731,386.7943234,225.9556766
Sep-22-2019,7.0633,612.75,2731,386.6464684,226.1035316
Sep-23-2019,7.0837,608.75,2729,385.2506458,223.4993542
Sep-24-2019,7.096,603,2347,330.7497182,272.2502818
Sep-25-2019,7.096,593.25,2280,321.307779,271.942221
Sep-26-2019,7.1513,590,2252,314.907779,275.092221
Sep-27-2019,7.1623,597.75,2248,313.8656577,283.8843423
Sep-28-2019,7.1653,597.75,2248,313.734247,284.015753
Sep-29-2019,7.1445,597.75,2248,314.647631,283.102369
Sep-30-2019,7.1567,586.5,2231,311.7358559,274.7641441
Oct-01-2019,7.1567,583,2231,311.7358559,271.2641441
Oct-02-2019,7.172,560.75,2231,311.070831,249.679169
Oct-03-2019,7.179,557,2231,310.7675164,246.2324836
Oct-04-2019,7.1461,567,2231,312.198262,254.801738
Oct-05-2019,7.1487,567,2231,312.0847147,254.9152853
Oct-06-2019,7.1157,567,2231,313.5320488,253.4679512
Oct-07-2019,7.1157,575,2231,313.5320488,261.4679512
Oct-08-2019,7.122,566.5,2185,306.7958439,259.7041561
Oct-09-2019,7.1127,586,2191,308.0405472,277.9594528
Oct-10-2019,7.1168,571.5,2196,308.5656475,262.9343525
Oct-11-2019,7.0794,588,2212,312.4558578,275.5441422
Oct-12-2019,7.0795,588,2212,312.4514443,275.5485557
Oct-13-2019,7.0795,588,2212,312.4514443,275.5485557
Oct-14-2019,7.0673,572.5,2214,313.2738104,259.2261896
Oct-15-2019,7.0919,577,2171,306.1238878,270.8761122
Oct-16-2019,7.086,579.75,2157,304.4030483,275.3469517
Oct-17-2019,7.0966,576.25,2142,301.8346814,274.4153186
Oct-18-2019,7.0916,581.25,2137,301.3424333,279.9075667
Oct-19-2019,7.0916,581.25,2137,301.3424333,279.9075667
Oct-20-2019,7.1185,581.25,2137,300.2036946,281.0463054
Oct-21-2019,7.1165,574.25,2124,298.4613223,275.7886777
Oct-22-2019,7.1317,585,2104,295.0208225,289.9791775
Oct-23-2019,7.1326,583.75,2108,295.5444018,288.2055982
Oct-24-2019,7.1228,592.25,2117,297.2145785,295.0354215
Oct-25-2019,7.1228,592.25,2121,297.7761554,294.4738446
Oct-26-2019,7.1484,592.25,2121,296.7097532,295.5402468
Oct-27-2019,7.1484,592.25,2121,296.7097532,295.5402468
Oct-28-2019,7.1485,587.5,2107,294.7471498,292.7528502
Oct-29-2019,7.1484,587.25,2104,294.3315987,292.9184013
Oct-30-2019,7.1485,577.5,2092,292.6488074,284.8511926
Oct-31-2019,7.1485,563.5,2104,294.3274813,269.1725187
Nov-01-2019,7.1484,574.5,2097,293.3523586,281.1476414
Nov-02-2019,7.1444,574.5,2097,293.5166004,280.9833996
Nov-03-2019,7.1324,574.5,2097,294.0104313,280.4895687
Nov-04-2019,7.1164,590.75,2122,298.1844753,292.5655247
Nov-05-2019,7.0882,587.5,2137,301.4869784,286.0130216
Nov-06-2019,7.0882,584.25,2107,297.2545921,286.9954079
Nov-07-2019,7.0676,580.75,2067,292.461373,288.288627
Nov-08-2019,7.0818,573.25,2045,288.7683922,284.4816078
Nov-09-2019,7.0937,573.25,2045,288.2839703,284.9660297
Nov-10-2019,7.0773,573.25,2045,288.9520015,284.2979985
Nov-11-2019,7.0817,580,1977,279.1702557,300.8297443
Nov-12-2019,7.0817,575,1927,272.1098041,302.8901959
Nov-13-2019,7.0763,575.25,1902,268.7845343,306.4654657
Nov-14-2019,7.0772,580.75,1854,261.9680099,318.7819901
Nov-15-2019,7.0656,587.25,1785,252.6324728,334.6175272
Nov-16-2019,7.0691,587.25,1785,252.5073913,334.7426087
Nov-17-2019,7.0657,587.25,1785,252.6288973,334.6211027
Nov-18-2019,7.0657,571.75,1748,247.392332,324.357668
Nov-19-2019,7.0679,567.5,1773,250.8524456,316.6475544
Nov-20-2019,7.0658,573.75,1745,246.9642503,326.7857497
Nov-21-2019,7.0554,579,1774,251.4386144,327.5613856
Nov-22-2019,7.0387,581.75,1826,259.4229048,322.3270952
Nov-23-2019,7.0374,581.75,1826,259.4708273,322.2791727
Nov-24-2019,7.0374,581.75,1826,259.4708273,322.2791727
Nov-25-2019,7.0304,582.75,1837,261.2938097,321.4561903
Nov-26-2019,7.0097,589.25,1833,261.4947858,327.7552142
Nov-27-2019,6.9982,587.25,1833,261.9244949,325.3255051
Nov-28-2019,6.9784,585.75,1836,263.0975582,322.6524418
Nov-29-2019,6.996,571.75,1824,260.7204117,311.0295883
Nov-30-2019,6.996,571.75,1824,260.7204117,311.0295883
Dec-01-2019,7.0105,571.75,1824,260.1811568,311.5688432
Dec-02-2019,7.0079,574.75,1797,256.4248919,318.3251081
Dec-03-2019,7.0236,570,1783,253.8584202,316.1415798
Dec-04-2019,7.0208,579.5,1805,257.0932088,322.4067912
Dec-05-2019,7.0084,584.25,1854,264.5396952,319.7103048
Dec-06-2019,7.0084,587.75,1902,271.3886194,316.3613806
Dec-07-2019,7.026,587.75,1902,270.7087959,317.0412041
Dec-08-2019,7.0276,587.75,1902,270.6471626,317.1028374
Dec-09-2019,7.036,586.75,1926,273.7350767,313.0149233
Dec-10-2019,7.0292,590.75,1945,276.7028965,314.0471035
Dec-11-2019,7.0392,579.75,2001,284.2652574,295.4847426
Dec-12-2019,7.0392,587,2045,290.5159677,296.4840323
Dec-13-2019,7.0364,595.25,2030,288.499801,306.750199
Dec-14-2019,7.0335,595.25,2030,288.6187531,306.6312469
Dec-15-2019,7.029,595.25,2030,288.8035282,306.4464718
Dec-16-2019,7.0353,606.75,2022,287.4077864,319.3422136
Dec-17-2019,7.0326,613.5,2035,289.3666638,324.1333362
Dec-18-2019,7.0326,609.75,2027,288.2291045,321.5208955
Dec-19-2019,7.0394,614.25,2050,291.2180015,323.0319985
Dec-20-2019,7.0612,613,2095,296.6917804,316.3082196
Dec-21-2019,7.0503,613,2095,297.1504759,315.8495241
Dec-22-2019,7.0448,613,2095,297.3824665,315.6175335
Dec-23-2019,7.0353,612.25,2130,302.7589442,309.4910558
Dec-24-2019,7.0353,615,2142,304.4646284,310.5353716
Dec-25-2019,7.0393,615,2139,303.8654412,311.1345588
Dec-26-2019,7.0343,622.5,2143,304.6500718,317.8499282
Dec-27-2019,7.0388,625.25,2145,304.7394442,320.5105558
Dec-28-2019,7.0206,625.25,2145,305.5294419,319.7205581
Dec-29-2019,6.9729,625.25,2145,307.6194983,317.6305017
Dec-30-2019,6.9729,622.5,2166,310.6311578,311.8688422
Dec-31-2019,6.9825,613.75,2173,311.2065879,302.5434121
Jan-01-2020,6.9971,613.75,2173,310.5572309,303.1927691
Jan-02-2020,7.0049,615.25,2149,306.7852503,308.4647497
Jan-03-2020,7.0103,625.5,2196,313.2533558,312.2466442
Jan-04-2020,7.0067,625.5,2196,313.4143035,312.0856965
Jan-05-2020,7.0067,625.5,2196,313.4143035,312.0856965
Jan-06-2020,7.0127,621,2316,330.2579606,290.7420394
Jan-07-2020,7.0074,618.5,2349,335.2170563,283.2829437
Jan-08-2020,6.9893,608,2430,347.6743021,260.3256979
Jan-09-2020,6.9973,595,2359,337.1300359,257.8699641
Jan-10-2020,6.9958,593.75,2349,335.7728923,257.9771077
Jan-11-2020,6.9958,593.75,2349,335.7728923,257.9771077
Jan-12-2020,6.9868,593.75,2349,336.2054159,257.5445841
Jan-13-2020,6.9633,577,2382,342.0791866,234.9208134
Jan-14-2020,6.9632,579.5,2345,336.7704504,242.7295496
Jan-15-2020,6.9643,575.75,2277,326.9531755,248.7968245
Jan-16-2020,6.9655,576,2240,321.5849544,254.4150456
Jan-17-2020,6.9655,568.75,2291,328.9067547,239.8432453
Jan-18-2020,6.976,568.75,2291,328.4116972,240.3383028
Jan-19-2020,6.9452,568.75,2291,329.8681103,238.8818897
Jan-20-2020,6.9463,576.75,2324,334.5666038,242.1833962
Jan-21-2020,6.9526,570.5,2312,332.537468,237.962532
Jan-22-2020,6.9197,554,2318,334.9856208,219.0143792
Jan-23-2020,6.9197,547.25,2288,330.6501727,216.5998273
Jan-24-2020,6.8937,537.75,2288,331.8972395,205.8527605
Jan-25-2020,6.9012,537.75,2288,331.5365444,206.2134556
Jan-26-2020,6.8908,537.75,2288,332.0369188,205.7130812
Jan-27-2020,6.8788,513.75,2288,332.616154,181.133846
Jan-28-2020,6.8597,526.25,2288,333.5422832,192.7077168
Jan-29-2020,6.8597,524.5,2288,333.5422832,190.9577168
Jan-30-2020,6.8669,510.5,2288,333.1925614,177.3074386
Jan-31-2020,6.9054,502.5,2288,331.3348973,171.1651027
Feb-01-2020,6.9068,502.5,2288,331.2677361,171.2322639
Feb-02-2020,6.9367,502.5,2288,329.8398374,172.6601626
Feb-03-2020,6.9367,484.75,2072,298.7011115,186.0488885
Feb-04-2020,6.9367,492.75,2011,289.9073046,202.8426954
Feb-05-2020,6.9367,507.25,2060,296.9711823,210.2788177
Feb-06-2020,6.9367,508.25,2112,304.4675422,203.7824578
Feb-07-2020,6.9368,506,2121,305.7605812,200.2394188
Feb-08-2020,6.9367,506,2121,305.7649891,200.2350109
Feb-09-2020,6.9367,506,2121,305.7649891,200.2350109
Feb-10-2020,6.9367,493.25,2114,304.7558637,188.4941363
Feb-11-2020,7.0215,495.25,2121,302.0722068,193.1777932
Feb-12-2020,6.9984,508,2163,309.0706447,198.9293553
Feb-13-2020,6.9737,512.5,2202,315.7577756,196.7422244
Feb-14-2020,6.9706,514.5,2200,315.6112817,198.8887183
Feb-15-2020,7.0016,514.5,2200,314.213894,200.286106
Feb-16-2020,7.0016,514.5,2200,314.213894,200.286106
Feb-17-2020,6.9845,510.25,2229,319.135228,191.114772
Feb-18-2020,6.9659,504,2223,319.1260282,184.8739718
Feb-19-2020,6.9719,517,2253,323.1543769,193.8456231
Feb-20-2020,6.9774,519,2326,333.3619973,185.6380027
Feb-21-2020,6.9871,508.5,2301,329.3211776,179.1788224
Feb-22-2020,6.9871,508.5,2301,329.3211776,179.1788224
Feb-23-2020,6.9804,508.5,2301,329.6372701,178.8627299
Feb-24-2020,6.9973,485.5,2206,315.2644591,170.2355409
Feb-25-2020,6.9983,485.75,2182,311.7900061,173.9599939
Feb-26-2020,7.0234,466.75,2139,304.5533502,162.1966498
Feb-27-2020,7.0272,444,2035,289.5890255,154.4109745
Feb-28-2020,7.0272,439.5,1966,279.7700364,159.7299636
Feb-29-2020,7.0293,439.5,1966,279.6864553,159.8135447
Mar-01-2020,7.0374,439.5,1966,279.364538,160.135462
Mar-02-2020,7.0409,453,2030,288.3154142,164.6845858
Mar-03-2020,7.0046,458.5,2083,297.3760101,161.1239899
Mar-04-2020,6.9919,460.75,2071,296.1998884,164.5501116
Mar-05-2020,6.9919,455.25,2073,296.4859337,158.7640663
Mar-06-2020,7.0008,413,2013,287.538567,125.461433
Mar-07-2020,6.9621,413,2013,289.1368983,123.8631017
Mar-08-2020,6.9665,413,2013,288.9542812,124.0457188
Mar-09-2020,6.9367,358,1851,266.8415817,91.1584183
Mar-10-2020,6.932,367.25,1689,243.6526255,123.5973745
Mar-11-2020,6.932,372.5,1693,244.2296595,128.2703405
Mar-12-2020,6.9465,337.25,1593,229.3241201,107.9258799
Mar-13-2020,6.9566,336.5,1540,221.3725096,115.1274904
Mar-14-2020,6.9605,336.5,1540,221.2484735,115.2515265
Mar-15-2020,7.0296,336.5,1540,219.0736315,117.4263685
Mar-16-2020,7.0082,306.25,1538,219.4572073,86.7927927
Mar-17-2020,7.0082,300,1530,218.3156873,81.6843127
Mar-18-2020,6.9938,271.25,1493,213.474792,57.775208
Mar-19-2020,7.0072,291.75,1381,197.0830003,94.6669997
Mar-20-2020,7.0475,303.75,1443,204.7534587,98.9965413
Mar-21-2020,7.1086,303.75,1443,202.9935571,100.7564429
Mar-22-2020,7.0958,303.75,1443,203.3597339,100.3902661
Mar-23-2020,7.0958,289.75,1401,197.4407396,92.3092604
Mar-24-2020,7.092,306.75,1475,207.9808235,98.7691765
Mar-25-2020,7.0631,309.25,1506,213.2208237,96.0291763
Mar-26-2020,7.1144,306.5,1473,207.0448667,99.4551333
Mar-27-2020,7.0739,301.75,1451,205.1202307,96.6297693
Mar-28-2020,7.0964,301.75,1451,204.469872,97.280128
Mar-29-2020,7.0964,301.75,1451,204.469872,97.280128
Mar-30-2020,7.1003,287,1387,195.3438587,91.6561413
Mar-31-2020,7.0824,294.75,1461,206.2860047,88.4639953
Apr-01-2020,7.1003,275.5,1451,204.3575624,71.1424376
Apr-02-2020,7.0842,283.25,1506,212.5857542,70.6642458
Apr-03-2020,7.0923,304,1529,215.5859171,88.4140829
Apr-04-2020,7.0923,304,1529,215.5859171,88.4140829
Apr-05-2020,7.0923,304,1529,215.5859171,88.4140829
